state name,week day,fatals,drunk driver
Missouri,Friday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Tuesday,1,Yes
Missouri,Thursday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Wednesday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Sunday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Friday,1,Yes
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,3,No
Missouri,Monday,1,Yes
Missouri,Friday,1,Yes
Missouri,Friday,2,No
Missouri,Saturday,1,No
Missouri,Monday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Thursday,1,Yes
Missouri,Thursday,2,No
Missouri,Thursday,1,Yes
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,2,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,1,Yes
Missouri,Friday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,Yes
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,Yes
Missouri,Friday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,2,Yes
Missouri,Monday,1,Yes
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Saturday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Wednesday,1,No
Missouri,Tuesday,1,No
Missouri,Saturday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Saturday,1,No
Missouri,Tuesday,2,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,Yes
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Tuesday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,2,Yes
Missouri,Saturday,2,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Friday,1,Yes
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,Yes
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Saturday,1,No
Missouri,Thursday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,Yes
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,2,No
Missouri,Sunday,1,Yes
Missouri,Wednesday,1,No
Missouri,Friday,4,Yes
Missouri,Friday,1,No
Missouri,Friday,2,No
Missouri,Saturday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Thursday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Tuesday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,2,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,Yes
Missouri,Tuesday,1,Yes
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Friday,1,Yes
Missouri,Monday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Thursday,2,No
Missouri,Thursday,1,Yes
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Thursday,2,Yes
Missouri,Thursday,1,Yes
Missouri,Friday,1,Yes
Missouri,Friday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Friday,1,Yes
Missouri,Friday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,Yes
Missouri,Thursday,1,Yes
Missouri,Thursday,1,No
Missouri,Thursday,1,Yes
Missouri,Thursday,2,No
Missouri,Friday,1,No
Missouri,Friday,1,Yes
Missouri,Wednesday,1,Yes
Missouri,Friday,1,No
Missouri,Friday,1,Yes
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,3,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,Yes
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Wednesday,1,No
Missouri,Sunday,1,No
Missouri,Saturday,1,Yes
Missouri,Monday,2,Yes
Missouri,Monday,1,No
Missouri,Wednesday,2,No
Missouri,Wednesday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Thursday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,2,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,Yes
Missouri,Friday,1,No
Missouri,Monday,1,Yes
Missouri,Tuesday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,Yes
Missouri,Tuesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,Yes
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,2,No
Missouri,Friday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Saturday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,Yes
Missouri,Monday,1,Yes
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,2,Yes
Missouri,Thursday,1,No
Missouri,Friday,3,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Saturday,1,Yes
Missouri,Friday,1,Yes
Missouri,Wednesday,2,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,2,No
Missouri,Monday,1,No
Missouri,Saturday,1,No
Missouri,Friday,2,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Tuesday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Saturday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,Yes
Missouri,Thursday,1,No
Missouri,Thursday,1,Yes
Missouri,Friday,2,Yes
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,2,No
Missouri,Sunday,1,No
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,2,Yes
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,2,No
Missouri,Thursday,1,No
Missouri,Monday,1,No
Missouri,Sunday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Monday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Sunday,1,No
Missouri,Tuesday,1,No
Missouri,Sunday,1,No
Missouri,Tuesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,Yes
Missouri,Friday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,2,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Friday,1,Yes
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Thursday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,2,No
Missouri,Friday,1,No
Missouri,Friday,2,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Thursday,1,No
Missouri,Friday,2,Yes
Missouri,Thursday,1,No
Missouri,Sunday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,3,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,Yes
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Monday,1,No
Missouri,Thursday,1,No
Missouri,Saturday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,Yes
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Sunday,1,No
Missouri,Wednesday,1,No
Missouri,Monday,1,Yes
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,2,Yes
Missouri,Tuesday,2,No
Missouri,Friday,2,No
Missouri,Friday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Wednesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,2,No
Missouri,Sunday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Tuesday,1,Yes
Missouri,Saturday,1,No
Missouri,Monday,1,No
Missouri,Saturday,1,Yes
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Saturday,1,No
Missouri,Sunday,4,Yes
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Friday,1,No
Missouri,Friday,1,Yes
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Tuesday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Wednesday,4,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,Yes
Missouri,Tuesday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,Yes
Missouri,Saturday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Thursday,1,Yes
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Wednesday,1,No
Missouri,Friday,1,No
Missouri,Tuesday,1,No
Missouri,Thursday,1,Yes
Missouri,Thursday,1,No
Missouri,Saturday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,Yes
Missouri,Friday,1,No
Missouri,Saturday,1,No
Missouri,Saturday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,Yes
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,3,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Saturday,1,Yes
Missouri,Tuesday,1,No
Missouri,Tuesday,2,No
Missouri,Wednesday,1,Yes
Missouri,Friday,2,No
Missouri,Monday,1,No
Missouri,Friday,2,No
Missouri,Sunday,1,No
Missouri,Saturday,1,No
Missouri,Friday,1,Yes
Missouri,Tuesday,1,No
Missouri,Wednesday,1,No
Missouri,Monday,1,No
Missouri,Saturday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,No
Missouri,Friday,1,No
Missouri,Friday,2,Yes
Missouri,Friday,1,No
Missouri,Monday,1,No
Missouri,Saturday,1,Yes
Missouri,Thursday,1,No
Missouri,Sunday,1,Yes
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Thursday,1,No
Missouri,Saturday,3,No
Missouri,Saturday,1,Yes
Missouri,Saturday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,Yes
Missouri,Tuesday,1,No
Missouri,Tuesday,1,No
Missouri,Wednesday,1,Yes
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Wednesday,1,No
Missouri,Thursday,1,No
Missouri,Thursday,1,No
Missouri,Friday,1,Yes
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Sunday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Tuesday,2,Yes
Missouri,Monday,1,No
Missouri,Saturday,1,No
Missouri,Tuesday,2,No
Missouri,Friday,1,No
Missouri,Sunday,1,No
Missouri,Tuesday,1,No
Missouri,Monday,1,No
Missouri,Monday,1,No
Missouri,Sunday,1,No
Missouri,Tuesday,1,No
Missouri,Sunday,1,No
Montana,Saturday,1,No
Montana,Thursday,1,No
Montana,Saturday,1,No
Montana,Sunday,1,Yes
Montana,Wednesday,1,No
Montana,Friday,1,No
Montana,Saturday,1,No
Montana,Tuesday,1,Yes
Montana,Wednesday,1,No
Montana,Sunday,1,Yes
Montana,Monday,1,Yes
Montana,Monday,1,No
Montana,Monday,1,Yes
Montana,Saturday,1,Yes
Montana,Monday,1,No
Montana,Thursday,1,No
Montana,Friday,1,No
Montana,Thursday,1,Yes
Montana,Monday,1,Yes
Montana,Friday,1,Yes
Montana,Monday,1,No
Montana,Monday,1,Yes
Montana,Saturday,1,No
Montana,Friday,1,Yes
Montana,Sunday,1,Yes
Montana,Thursday,1,No
Montana,Sunday,1,No
Montana,Monday,1,No
Montana,Sunday,1,No
Montana,Wednesday,1,No
Montana,Saturday,1,Yes
Montana,Saturday,1,Yes
Montana,Saturday,1,Yes
Montana,Monday,1,No
Montana,Thursday,1,No
Montana,Wednesday,1,No
Montana,Saturday,1,No
Montana,Saturday,1,Yes
Montana,Saturday,1,Yes
Montana,Monday,1,Yes
Montana,Monday,1,Yes
Montana,Monday,2,Yes
Montana,Saturday,1,Yes
Montana,Sunday,1,No
Montana,Monday,1,No
Montana,Saturday,1,Yes
Montana,Tuesday,1,Yes
Montana,Monday,1,No
Montana,Tuesday,3,Yes
Montana,Tuesday,1,No
Montana,Wednesday,1,No
Montana,Friday,1,Yes
Montana,Friday,1,Yes
Montana,Tuesday,1,No
Montana,Friday,1,No
Montana,Friday,1,Yes
Montana,Sunday,1,Yes
Montana,Sunday,1,Yes
Montana,Saturday,1,Yes
Montana,Tuesday,1,Yes
Montana,Friday,1,Yes
Montana,Saturday,1,Yes
Montana,Sunday,1,No
Montana,Monday,1,Yes
Montana,Wednesday,1,Yes
Montana,Wednesday,1,No
Montana,Thursday,1,Yes
Montana,Thursday,1,No
Montana,Thursday,1,Yes
Montana,Thursday,1,Yes
Montana,Friday,1,No
Montana,Saturday,2,Yes
Montana,Saturday,1,Yes
Montana,Sunday,1,Yes
Montana,Monday,1,No
Montana,Thursday,1,No
Montana,Friday,1,No
Montana,Sunday,1,Yes
Montana,Thursday,1,No
Montana,Sunday,1,No
Montana,Monday,2,Yes
Montana,Thursday,2,No
Montana,Thursday,1,No
Montana,Friday,1,No
Montana,Friday,1,Yes
Montana,Saturday,1,No
Montana,Sunday,1,No
Montana,Saturday,1,No
Montana,Wednesday,1,Yes
Montana,Thursday,1,No
Montana,Thursday,1,No
Montana,Saturday,1,No
Montana,Tuesday,1,Yes
Montana,Thursday,1,No
Montana,Thursday,1,No
Montana,Thursday,1,No
Montana,Friday,1,Yes
Montana,Friday,1,Yes
Montana,Tuesday,1,No
Montana,Saturday,1,Yes
Montana,Tuesday,1,Yes
Montana,Thursday,1,Yes
Montana,Friday,1,No
Montana,Saturday,1,Yes
Montana,Monday,2,No
Montana,Tuesday,1,No
Montana,Monday,1,Yes
Montana,Monday,1,Yes
Montana,Wednesday,1,Yes
Montana,Thursday,1,Yes
Montana,Sunday,1,No
Montana,Monday,1,No
Montana,Monday,1,Yes
Montana,Wednesday,1,No
Montana,Saturday,1,No
Montana,Sunday,1,Yes
Montana,Sunday,1,Yes
Montana,Wednesday,1,No
Montana,Wednesday,1,Yes
Montana,Thursday,1,Yes
Montana,Monday,1,No
Montana,Monday,1,Yes
Montana,Friday,1,No
Montana,Thursday,1,Yes
Montana,Monday,1,Yes
Montana,Thursday,1,No
Montana,Tuesday,1,Yes
Montana,Friday,1,No
Montana,Wednesday,1,No
Montana,Thursday,2,No
Montana,Wednesday,1,No
Montana,Sunday,1,Yes
Montana,Saturday,1,Yes
Montana,Sunday,1,Yes
Montana,Tuesday,1,No
Montana,Monday,1,Yes
Montana,Thursday,1,No
Montana,Saturday,1,No
Montana,Wednesday,1,No
Montana,Friday,1,No
Montana,Sunday,1,Yes
Montana,Thursday,1,No
Montana,Wednesday,1,Yes
Montana,Friday,2,No
Montana,Thursday,4,No
Montana,Sunday,1,Yes
Montana,Saturday,1,No
Montana,Saturday,1,No
Montana,Tuesday,1,No
Montana,Friday,1,No
Montana,Thursday,1,No
Montana,Friday,1,Yes
Montana,Saturday,1,No
Montana,Friday,1,Yes
Montana,Saturday,2,Yes
Montana,Tuesday,1,No
Montana,Wednesday,1,Yes
Montana,Saturday,1,Yes
Montana,Friday,1,No
Montana,Monday,1,No
Montana,Wednesday,1,No
Montana,Thursday,1,Yes
Montana,Thursday,1,Yes
Montana,Friday,1,No
Montana,Monday,2,Yes
Montana,Thursday,1,No
Montana,Monday,1,Yes
Montana,Saturday,1,No
Nebraska,Monday,1,Yes
Nebraska,Sunday,1,Yes
Nebraska,Wednesday,1,Yes
Nebraska,Wednesday,1,No
Nebraska,Wednesday,1,No
Nebraska,Thursday,1,No
Nebraska,Thursday,1,No
Nebraska,Thursday,1,Yes
Nebraska,Friday,2,No
Nebraska,Saturday,1,Yes
Nebraska,Monday,2,No
Nebraska,Thursday,1,No
Nebraska,Friday,1,No
Nebraska,Saturday,1,Yes
Nebraska,Saturday,1,Yes
Nebraska,Monday,1,Yes
Nebraska,Monday,2,No
Nebraska,Tuesday,1,No
Nebraska,Wednesday,1,No
Nebraska,Friday,1,No
Nebraska,Thursday,1,No
Nebraska,Tuesday,4,No
Nebraska,Friday,2,Yes
Nebraska,Sunday,1,No
Nebraska,Monday,1,No
Nebraska,Thursday,1,No
Nebraska,Thursday,1,No
Nebraska,Tuesday,1,No
Nebraska,Thursday,2,Yes
Nebraska,Wednesday,2,No
Nebraska,Saturday,1,Yes
Nebraska,Monday,1,No
Nebraska,Tuesday,1,No
Nebraska,Thursday,1,No
Nebraska,Friday,1,No
Nebraska,Sunday,1,No
Nebraska,Monday,1,No
Nebraska,Monday,1,No
Nebraska,Sunday,1,No
Nebraska,Friday,1,No
Nebraska,Friday,1,No
Nebraska,Tuesday,1,Yes
Nebraska,Monday,1,No
Nebraska,Sunday,1,No
Nebraska,Tuesday,1,No
Nebraska,Wednesday,1,No
Nebraska,Friday,1,No
Nebraska,Thursday,1,Yes
Nebraska,Monday,1,No
Nebraska,Tuesday,1,No
Nebraska,Thursday,1,No
Nebraska,Friday,1,Yes
Nebraska,Friday,1,No
Nebraska,Sunday,1,No
Nebraska,Friday,1,Yes
Nebraska,Saturday,1,Yes
Nebraska,Wednesday,1,No
Nebraska,Friday,1,No
Nebraska,Saturday,1,No
Nebraska,Saturday,1,No
Nebraska,Monday,1,Yes
Nebraska,Thursday,1,No
Nebraska,Thursday,1,No
Nebraska,Sunday,4,No
Nebraska,Tuesday,2,No
Nebraska,Friday,1,No
Nebraska,Wednesday,1,Yes
Nebraska,Monday,1,No
Nebraska,Tuesday,1,No
Nebraska,Thursday,1,No
Nebraska,Thursday,1,No
Nebraska,Monday,1,No
Nebraska,Wednesday,1,No
Nebraska,Thursday,1,No
Nebraska,Sunday,1,Yes
Nebraska,Wednesday,1,No
Nebraska,Sunday,1,No
Nebraska,Wednesday,1,No
Nebraska,Sunday,1,Yes
Nebraska,Saturday,1,No
Nebraska,Wednesday,1,No
Nebraska,Friday,1,No
Nebraska,Sunday,1,Yes
